Name,Category,Latitude,Longitude,Address,Phone,Website,Email,OSM_ID
Cafe OTW On The Way,cafe,12.9295347,77.6308153,"7th Cross Road, 560034",N/A,N/A,N/A,12115251881
Ananya Comforts,hotel,12.9295732,77.631965,"7th Cross Road, 560034",N/A,N/A,N/A,12115251885
Kaffe 399,cafe,12.9295262,77.6319228,"7th Cross Road, 560034",N/A,N/A,N/A,12115251886
Belgian Waffle,cafe,12.9305861,77.6331696,"80 Feet Road, 560034",N/A,N/A,N/A,12115251889
Hotel MLV Grand,restaurant,13.0681719,77.5303835,N/A,N/A,N/A,N/A,12116561075
Los Cavos,restaurant,12.9699586,77.6410247,12th Main Road,+91 96202 07743,N/A,N/A,12116713302
India Chai,cafe,12.9734731,77.6073186,N/A,N/A,N/A,N/A,12118862838
Ghee Roast Company,restaurant,12.9754132,77.6023491,N/A,N/A,N/A,N/A,12118862842
Kazan Japanese Ramen,restaurant,12.9758297,77.6020658,N/A,N/A,N/A,N/A,12118862843
Third Wave Coffee,cafe,12.9717772,77.5958246,N/A,N/A,N/A,N/A,12119590183
The Kind,cafe,12.9702072,77.6448025,"12th Main Road, Indiranagar, Bengaluru, 560038",+91 9035045328,https://thekindindia.com/,thekindindia@gmail.com,12119612607
Navathanyam,restaurant,12.966624,77.6369819,"3rd Cross Road, Indiranagar, Bengaluru, 560071",N/A,https://navathanyam.com/,N/A,12122128698
Tinytalian,restaurant,12.9128766,77.6536551,N/A,N/A,N/A,N/A,12129014444
Olive Street Food Cafe,restaurant,12.9127014,77.6531643,N/A,N/A,N/A,N/A,12129014445
Roastea,cafe,13.0247795,77.639721,N/A,N/A,https://roastea.in/,N/A,12129014446
The Peck,cafe,12.9408358,77.6202589,N/A,N/A,N/A,N/A,12129019639
Urban Dyne,restaurant,12.91247,77.7129024,N/A,N/A,N/A,N/A,12129019644
Tipsy Bull Brewhouse And Kitchen,pub,12.9886154,77.7103409,N/A,N/A,https://tipsybull.com/,N/A,12129019645
PI - Lounge Bar,restaurant,12.9263468,77.6828992,N/A,N/A,N/A,N/A,12129019646
Botany Brew and Kitchen,restaurant,12.9746519,77.5970726,"Kasturba Road, Shanthala Nagar, Bengaluru, 560001",N/A,https://www.botanyblr.com,N/A,12129019647
Blue Tokai Coffee Roasters,cafe,13.014757,77.5559168,"WTC Annexe, Dr. Rajkumar Road, Bengaluru, 560055",N/A,N/A,N/A,12129019648
Kailash Parbat,restaurant,12.9858573,77.7081566,"Bengaluru, 560048",N/A,https://www.zomato.com/bangalore/kailash-parbat-whitefield-bangalore,N/A,12135425985
Bel Air,hotel,12.9568542,77.7091393,N/A,N/A,N/A,N/A,12136228099
Nahdi Mandi,restaurant,12.920774,77.6201642,N/A,N/A,N/A,N/A,12144440751
Eyrie Nest,hotel,12.9207294,77.620094,N/A,N/A,N/A,N/A,12144440752
Bootstrapped Cafe,cafe,12.9730151,77.6155463,N/A,N/A,N/A,N/A,12145301107
Malnad Spicy,restaurant,12.9573524,77.7008566,N/A,N/A,N/A,N/A,12145301108
Cooking Mum,restaurant,12.9211418,77.6871693,N/A,N/A,N/A,N/A,12145301109
The Bench,restaurant,12.9623762,77.7165261,N/A,N/A,N/A,N/A,12145301110
Runway 27,restaurant,12.9501965,77.6899474,N/A,N/A,N/A,N/A,12145301146
Frenzy Taproom,pub,12.95141,77.6992928,N/A,N/A,N/A,N/A,12145301147
Tovo,restaurant,12.9806604,77.6410844,N/A,N/A,N/A,N/A,12145301148
Chin Lung Brewery,pub,12.9692698,77.6416694,N/A,N/A,N/A,N/A,12145301149
CR Tavern Bar & Kitchen,restaurant,12.9576909,77.6415798,N/A,N/A,N/A,N/A,12145301178
Ajji House by Subko,cafe,12.9584959,77.5927545,"Kengal Hanumanthaiah Road, Shantinagar, Bengaluru, 560027",N/A,https://www.subko.coffee,N/A,12149279048
The Pizza Bakery,restaurant,13.0275983,77.5748627,N/A,N/A,N/A,N/A,12149544732
Muraamba,restaurant,12.9633754,77.7096873,N/A,N/A,N/A,N/A,12150868662
The Filter Coffee,restaurant,12.9337842,77.6224798,"Koramangala, Bengaluru",N/A,N/A,N/A,12155310940
Muru Muru,cafe,12.9821836,77.6378462,"12th Cross Road, Indiranagar, Bengaluru, 560038",N/A,N/A,N/A,12157006659
Izanagi,restaurant,12.9811678,77.6404826,100 Feet Road,N/A,N/A,N/A,12158796350
Samskruthi Sathkara,restaurant,12.9030499,77.5859107,N/A,N/A,N/A,N/A,12161544267
Shanthi Rooms,hotel,12.9443025,77.5973,N/A,N/A,N/A,N/A,12162043357
Dindigul Ponram,restaurant,12.9393477,77.6192653,N/A,N/A,N/A,N/A,12162201547
The Porch Inn,hotel,12.9446454,77.5967137,N/A,N/A,N/A,N/A,12162759792
Take Off,bar,12.9610487,77.5281158,N/A,N/A,N/A,N/A,12163674586
Dum Durrust,restaurant,12.9725933,77.7009999,N/A,N/A,N/A,N/A,12164756014
Kuttanad Restaurant,restaurant,12.9370365,77.6196493,N/A,N/A,N/A,N/A,12164866909
Saaras Café,restaurant,12.9364604,77.6166936,N/A,N/A,N/A,N/A,12164866913
Varaha Cafe,restaurant,12.9674645,77.6066197,N/A,N/A,N/A,N/A,12164901532
Sandhya Veg,restaurant,12.9489708,77.5979648,N/A,N/A,N/A,N/A,12168445592
The Bier Library,pub,12.9084624,77.6885618,"Sarjapur Main Rd, 560035",N/A,https://www.thebierlibrary.in/,connect@frothytales.com,12168564053
North Rasoi,restaurant,12.9949316,77.6970521,N/A,N/A,N/A,N/A,12174714926
Restaurant Chef Pillai,restaurant,12.9949545,77.6972062,"Whitefield Road, Bengaluru, 560048",+91 8943150000,https://chefpillai.com/,N/A,12174714927
Swad authentic kerala restaurant,restaurant,13.0708682,77.5781591,"Canara bank layout, Rajiv Gandhi nagar",N/A,N/A,N/A,12175883071
Gully Coffee Roasters,cafe,12.9331657,77.6139128,"4th B Cross Road, 560034",N/A,N/A,N/A,12178338601
Shokudo Select,restaurant,13.0128114,77.6483893,N/A,+91 7019013088,https://shokudo.in/,info@shokudo.in,12178421101
Toit ORR East,pub,12.9808974,77.6967931,"Mahadevapura, Bengaluru, 560048",N/A,https://toit.in/,toitblr@toit.in,12181461728
Hotel Thirthahalli,restaurant,12.9181213,77.6447317,N/A,N/A,N/A,N/A,12201302000
Dexter's,restaurant,12.9219357,77.651361,N/A,N/A,N/A,N/A,12201302114
Cuppa Redifined,cafe,12.9119751,77.6323279,N/A,N/A,N/A,N/A,12205299937
Royal Keys,hotel,12.9644249,77.7157354,N/A,N/A,N/A,N/A,12206377577
Namma Ashram Cafe,cafe,12.9600342,77.7325657,N/A,N/A,N/A,N/A,12208448672
Brunch Project,cafe,12.9333097,77.6270074,N/A,N/A,N/A,N/A,12208448673
Brewing Untold Stories,cafe,12.9370597,77.5731459,N/A,N/A,N/A,N/A,12208448686
Huvu Cafe,cafe,12.9695009,77.6478334,"9th Main Road, Indiranagar, Bengaluru, 560038",N/A,N/A,N/A,12208504059
AEIOU,pub,13.040747,77.6199961,N/A,N/A,N/A,N/A,12208504074
Brewing Untold Stories,cafe,12.9198961,77.5898065,N/A,N/A,N/A,N/A,12208522215
Brewing Untold Stories,cafe,12.9071301,77.6130988,N/A,N/A,N/A,N/A,12208522216
Sasive,restaurant,12.864281,77.5632472,N/A,N/A,https://sasive.in/,N/A,12208562949
Anmay,restaurant,12.9152759,77.6515543,N/A,N/A,N/A,N/A,12208562950
Underdoggs,restaurant,13.0605884,77.5925727,N/A,N/A,https://underdoggs.com/,N/A,12208562951
Siren,bar,12.9708332,77.5975319,N/A,N/A,N/A,N/A,12208562952
Krishna Leela Grand,restaurant,13.1223644,77.6306507,N/A,N/A,N/A,N/A,12211544312
Pizza Hut,restaurant,13.1213851,77.6141248,N/A,N/A,N/A,N/A,12211559777
Pizza Hut,restaurant,12.9568336,77.7408114,N/A,N/A,N/A,N/A,12211634995
New Udupi Upahar,restaurant,12.956801,77.7419198,N/A,N/A,N/A,N/A,12211669706
Asha Tiffins,restaurant,12.9118609,77.6326125,N/A,N/A,N/A,N/A,12212780814
Tea House,cafe,12.9107426,77.6326455,N/A,N/A,N/A,N/A,12212780815
Kailash Parbat,restaurant,12.9103743,77.6323509,N/A,N/A,N/A,N/A,12212780817
SKP Donne Biriyani,restaurant,12.9105383,77.6327368,N/A,N/A,N/A,N/A,12212780818
Dine Spot,restaurant,13.1213515,77.617323,N/A,N/A,N/A,N/A,12212969786
Thamaq,restaurant,13.1218601,77.6226174,N/A,N/A,N/A,N/A,12212969788
Donne Biryani Corner,restaurant,13.12233,77.6296681,N/A,N/A,N/A,N/A,12212978985
Mr biriyani,cafe,12.9563199,77.71481,N/A,N/A,N/A,N/A,12214018439
Miss & Mrs  India's first ever women only Lounge,bar,12.8859507,77.5964848,"Bannerghatta Road, main road, Bengaluru, 560076",N/A,N/A,N/A,12218134254
Ninan Steak house and Burgers,restaurant,12.9164837,77.6022732,N/A,N/A,N/A,N/A,12219081017
Kadai,restaurant,13.0963903,77.5840727,N/A,N/A,N/A,N/A,12222483820
Amagat Garden Cafe,cafe,12.9840162,77.6174052,Annaswamy Mudaliar Road,N/A,N/A,N/A,12222732600
Fardeen Biriyani And Kabab Center,restaurant,12.9395868,77.7475557,N/A,N/A,N/A,N/A,12224096369
Sri Manjunatha Tiffen Center,cafe,13.1028502,77.5998503,N/A,N/A,N/A,N/A,12225535062
Donne Biriyani Mess,cafe,13.1026496,77.5997746,N/A,N/A,N/A,N/A,12225535064
Supreme Gardenia,restaurant,13.0989976,77.5988086,N/A,N/A,N/A,N/A,12225535078
The Idli Foundry,cafe,13.0809047,77.5928822,N/A,N/A,N/A,N/A,12225535088
Simple Tiffins,cafe,13.1032783,77.5986381,N/A,N/A,N/A,N/A,12229218358
Mitra Cafe,restaurant,12.93678,77.6249117,N/A,N/A,N/A,N/A,12229924652
Tealogy,cafe,12.8806782,77.6525736,"AECS Layout Main Road, Bengaluru, 560068",N/A,https://tealogy.in/,N/A,12230072796
Beverich Hotspot,cafe,12.8791967,77.6534888,N/A,N/A,N/A,N/A,12230123289
BMJH Cafe,cafe,12.9908221,77.5958341,N/A,N/A,N/A,N/A,12231384212
Panchami Garden,restaurant,13.1218806,77.623023,N/A,N/A,N/A,N/A,12236664687
China Town,restaurant,12.9158761,77.6326504,N/A,N/A,N/A,N/A,12238317018
Biriyani Zone,restaurant,12.9116751,77.6350367,N/A,N/A,N/A,N/A,12238318499
Samosa Point,restaurant,12.9103731,77.6328115,N/A,N/A,N/A,N/A,12238336221
Cevi,restaurant,12.9168855,77.6450023,N/A,N/A,N/A,N/A,12238343315
House of commons,pub,12.9118905,77.6388252,N/A,N/A,N/A,N/A,12238345882
The  Coffee Brewery,cafe,12.9118307,77.6423017,N/A,N/A,N/A,N/A,12238349604
"Bloom Hotel, Richmond Road",hotel,12.9671589,77.6106158,N/A,N/A,N/A,N/A,12245986567
Unnamed Spot,restaurant,12.9393619,77.6094321,N/A,N/A,N/A,N/A,12247812583
Hotel Aaccord,hotel,12.9150972,77.6001882,N/A,N/A,N/A,N/A,12247839780
Grand Country Stays,hotel,12.9152214,77.6001762,N/A,N/A,N/A,N/A,12247839781
Sutta Brake,cafe,12.9160425,77.6122943,"20th Main Road, 560076",N/A,N/A,N/A,12247875513
Gyani Da Punjabi Dhaba,restaurant,12.9161858,77.6122795,560076,N/A,N/A,N/A,12247875514
Cremeux,cafe,12.9135804,77.6043652,"7th Cross Road, 560076",N/A,N/A,N/A,12247899717
The Koi,restaurant,12.9137236,77.6051894,"7th Cross Road, 560076",N/A,N/A,N/A,12247899718
Hotel Purple Brigade,hotel,12.9738833,77.6066721,"Rest House Road, 560001",N/A,N/A,N/A,12247909088
Olive by Embassy Group,hotel,12.9736749,77.6067694,"Rest House Road, 560001",N/A,N/A,N/A,12247909089
GoPizza,restaurant,12.9756219,77.6052086,"Mahatma Gandhi Road, 560001",N/A,N/A,N/A,12247957446
Aligargh House,restaurant,12.908452,77.6352471,N/A,N/A,N/A,N/A,12248323804
Udupi Pakaruchi,restaurant,12.9383829,77.7442823,N/A,N/A,N/A,N/A,12248405463
Lots Of Litti,restaurant,12.9555958,77.7198894,N/A,N/A,N/A,N/A,12248581694
Nandhana Palace,restaurant,13.0978009,77.5845162,N/A,N/A,N/A,N/A,12250695526
Sakura Matcha Bar,cafe,12.9664693,77.6126813,Victoria Road,N/A,N/A,N/A,12260448999
11grams Coffee Roasters,cafe,12.971271,77.608012,N/A,N/A,https://www.11grams.in/,N/A,12260555320
Aangan,restaurant,13.1145947,77.5778291,N/A,N/A,N/A,N/A,12260569913
Sunshine Cafe,cafe,12.9258462,77.6184377,N/A,N/A,N/A,N/A,12260569934
Somras Bar and Kitchen,restaurant,12.9121681,77.6495312,N/A,N/A,N/A,N/A,12260569946
Koshe Kosha,restaurant,12.978104,77.6379997,N/A,N/A,https://koshekosha.com/,N/A,12260569947
Soofi Mandi,restaurant,12.8630573,77.5910135,N/A,N/A,N/A,N/A,12260569981
Neravi,restaurant,13.0177761,77.5917014,N/A,N/A,N/A,N/A,12260570014
Bombay Brasserie,restaurant,13.0420326,77.6194409,N/A,N/A,N/A,N/A,12260570015
Maffei Kitchen,restaurant,12.9864317,77.5952943,N/A,N/A,https://www.maffei.in/,N/A,12260570016
Seven Seas Seafood Restaurant,restaurant,12.9928925,77.7530873,N/A,N/A,https://sevenseasfood.in/,N/A,12260570017
Darshan Bar & Restaurant,restaurant,13.05513,77.534738,N/A,N/A,N/A,N/A,12260570036
Yara Cafe,restaurant,12.9421337,77.6219393,N/A,N/A,N/A,N/A,12260570041
Ambur Hot Dum Biriyani,restaurant,13.1020791,77.5770067,N/A,N/A,N/A,N/A,12260948332
Chai Victory,cafe,13.1049635,77.5931418,N/A,N/A,N/A,N/A,12265289947
Mashallah Biryani Hotel,restaurant,13.1050815,77.5928726,N/A,N/A,N/A,N/A,12265289950
Smart Cafe,cafe,13.1043417,77.595093,N/A,N/A,N/A,N/A,12265450393
Ganesh Tea Stall,cafe,13.1056592,77.5923809,N/A,N/A,N/A,N/A,12265477651
Unnamed Spot,cafe,13.1086111,77.5920466,N/A,N/A,N/A,N/A,12265477656
Sri Rameshwara Cafe,restaurant,13.0518455,77.6312217,N/A,N/A,N/A,N/A,12265540838
Pizza Hut,restaurant,13.0519137,77.6312054,N/A,N/A,N/A,N/A,12265540839
Bismillah Hotel,restaurant,13.0025681,77.6120094,N/A,N/A,N/A,N/A,12265548260
Shree Cafe,restaurant,12.9152207,77.6650205,N/A,N/A,N/A,N/A,12272838623
"The Yard, Whitefield",restaurant,12.9776677,77.7072956,"22/A, Doddanakundi Industrial Area 2, Phase 1, Doddanekkundi, Bengaluru, 560048",+919980123543,https://the-yard.in,theyardblr@gmail.com,12284791767
Chai Adda,cafe,13.1348324,77.5795426,N/A,N/A,N/A,N/A,12285108619
Cafe Amudham,restaurant,12.9337934,77.6197867,N/A,N/A,N/A,N/A,12285662757
The Filter Coffee,restaurant,12.9336313,77.6226322,N/A,N/A,N/A,N/A,12285673035
MM Nati Mane,restaurant,12.909786,77.6325956,N/A,N/A,N/A,N/A,12285684753
Guerilla Diner,restaurant,12.9717604,77.6275714,Cambridge Road,N/A,N/A,N/A,12287375450
Panetteria Bengaluru,cafe,12.9792277,77.6366448,Double Road,N/A,N/A,N/A,12287399683
The Pump House,bar,12.9065813,77.58214,N/A,+91 96061 27666,https://thepumphouse.in/,N/A,12290419101
Kerbside Bistro,cafe,13.0077805,77.5779394,3rd Main Road,N/A,N/A,N/A,12291308526
Thalassery Cafe,cafe,13.0373232,77.5655573,N/A,N/A,N/A,N/A,12291501592
Chai Theory,cafe,13.0336695,77.5686948,N/A,N/A,N/A,N/A,12291502162
Nenapu,cafe,12.9060713,77.5943602,N/A,N/A,N/A,N/A,12292078854
Bismilla Biriyani,restaurant,12.9106722,77.6294978,N/A,N/A,N/A,N/A,12307015095
Katte Kulture,cafe,12.9258756,77.5894258,18th Main Road,N/A,N/A,N/A,12309075244
Tribe Roots,restaurant,12.9772724,77.6314306,N/A,N/A,N/A,N/A,12318821671
Taproom by Sherlock's,pub,12.9060286,77.5852067,Aurobindo Marg (24th Main),N/A,N/A,N/A,12320273044
Cafe Petriqor,cafe,12.9066822,77.5851367,N/A,N/A,N/A,N/A,12320273046
Gaia,restaurant,12.906049,77.586435,N/A,N/A,N/A,N/A,12320273047
Crackle Kitchen,restaurant,12.9802567,77.6404701,100 Feet Road,N/A,https://cracklekitchen.com,N/A,12320285695
Koreyaki,restaurant,12.970248,77.6361439,11th Main Road,N/A,N/A,N/A,12320506601
Dream Hotel,hotel,12.9598265,77.6023759,N/A,N/A,N/A,N/A,12327093398
Rbp Greens garden bar and restaurant,restaurant,12.9053383,77.6105791,"13th Main Road, 560076",N/A,N/A,N/A,12338274501
Starbucks,cafe,12.9403258,77.5247379,N/A,N/A,N/A,N/A,12343480340
Starbucks,cafe,12.9403258,77.5247379,N/A,N/A,N/A,N/A,12343542704
Rambo Cafe,cafe,12.8967735,77.4620614,N/A,N/A,N/A,N/A,12343885180
Starbucks,cafe,12.9403258,77.5247379,N/A,N/A,N/A,N/A,12345190706
The Veg & Veg,restaurant,12.9705696,77.645413,"12th Main Road, Indiranagar, Bengaluru",N/A,N/A,N/A,12364237329
The Brown Table,cafe,13.0145068,77.5743315,"Dr. CV Raman Road, Sadashivanagar, Bengaluru, 560080",N/A,N/A,N/A,12364258201
Sri Krishna Bhavan,restaurant,12.9721073,77.6528331,N/A,N/A,N/A,N/A,12366463178
Sandra's Restobar,bar,12.9722125,77.6498108,N/A,N/A,N/A,N/A,12366516503
Biryani Bhojana,restaurant,12.9684107,77.6501156,N/A,N/A,N/A,N/A,12366562184
Cafe Amudham,cafe,12.9683648,77.6500847,N/A,N/A,N/A,N/A,12366562185
Sri Laxmi Darshini,restaurant,12.9721997,77.6520018,N/A,N/A,N/A,N/A,12366587251
Sri Lakshmi Darshini Vaibhav Veg,restaurant,12.9724575,77.651995,N/A,N/A,N/A,N/A,12367353154
Cafe Muziris,cafe,12.9777988,77.6395581,N/A,N/A,N/A,N/A,12367522179
Maverick and Farmer Coffee,cafe,12.9873412,77.5934346,"Cunningham Road, Vasanth Nagar, Bengaluru",N/A,https://www.maverickandfarmer.com/,N/A,12369618199
Hyde Park,hotel,13.0109453,77.5789338,N/A,N/A,N/A,N/A,12373166862
Smoor,cafe,13.0077426,77.5798357,N/A,N/A,N/A,N/A,12378818543
Jollygunj,bar,12.9068713,77.5979725,"Outer Ring Road, JP Nagar, Bengaluru, 560078",N/A,N/A,N/A,12379077731
The Lake Theory,cafe,13.0925019,77.5864596,N/A,N/A,N/A,N/A,12379439187
Sri Bhageshwar Dhaba,restaurant,12.9285177,77.741304,N/A,N/A,N/A,N/A,12386672176
Sunnys,restaurant,12.9221941,77.5850375,"10th Main Road, Jayanagar, Bengaluru",N/A,N/A,N/A,12395928051
Sawari North Indian Kitchen,restaurant,13.0713032,77.6518044,"Hennur Bagalur Road, Hennur, Bengaluru, 560077",N/A,N/A,N/A,12395928052
Jolly Johnny's Bar,restaurant,12.9400829,77.6255134,"Koramangala, Bengaluru",N/A,N/A,N/A,12395928063
Cafe Jassie's,cafe,12.9307897,77.5434861,"Outer Ring Road, Banashankari, Bengaluru",N/A,N/A,N/A,12395928076
Bricks Bar And Restaurant,bar,12.9065183,77.5967668,"Outer Ring Road, JP Nagar, Bengaluru",N/A,N/A,N/A,12395928077
Serious Slice,restaurant,12.9330366,77.5166559,"Kenchenahalli Main Road, Rajarajeshwari Nagar, Bengaluru",N/A,https://seriousslice.in/,N/A,12395928078
Nido,bar,13.0796102,77.592081,"Bellary Road, Yelahanka, Bengaluru",N/A,N/A,N/A,12395928079
Iron Hill Bengaluru,pub,12.8873851,77.5620496,N/A,N/A,N/A,N/A,12395928080
Fast Coffee,cafe,12.9350501,77.6250594,"8th Main Road, Koramangala, Bengaluru",N/A,https://fastcoffee.in/,N/A,12395928081
Lumara,bar,12.9724525,77.6204038,"Mahatma Gandhi Road, Ashok Nagar, Bengaluru",N/A,N/A,N/A,12395928083
Element 3,restaurant,12.9561993,77.7325751,N/A,N/A,N/A,N/A,12402685489
Murugan Cafe,restaurant,12.9764897,77.6269565,N/A,N/A,N/A,N/A,12404254558
Velvet Bakes,cafe,12.9996817,77.6000976,N/A,N/A,N/A,N/A,12404912802
Drip and Drop Coffee,cafe,12.906136,77.5905005,"15th Cross, 5th Phose, JP Nagar, Bangalore, 560078",+919538238355,N/A,N/A,12405993166
Mara Coffee & Roasters,cafe,12.9079027,77.6475236,"24th A Cross Road, HSR Layout, Bengaluru, 560102",+91 7353075761,https://www.maracoffeeroasters.com/,contact@maracoffeeroasters.com,12406020970
Socialize,cafe,12.9926112,77.5391934,N/A,N/A,N/A,N/A,12408853763
Ovenly Bliss,cafe,12.9864387,77.594938,N/A,N/A,N/A,N/A,12409252953
SpiceKlub - Jayanagar,restaurant,12.9396048,77.5853855,"10th Cross Road, 1st Block, Jayanagar, Bengaluru, 560011",+91 910 894 0777,https://www.spiceklub.com/bengaluru.html,N/A,12411955440
Quattro Ristorante,restaurant,12.9396082,77.5853674,"10th Cross Road, 1st Block, Jayanagar, Bengaluru, 560011",+91 910 894 0777,https://www.quattroristorante.com/bengaluru.html,N/A,12412240592
Quattro Bistro,cafe,13.007551,77.5793716,"Fortuna Urbanscape, 13th Cross Sadashivanagar, Bengaluru, 560080",+91 948 042 2365,N/A,N/A,12412376090
Sri Udupi Food Hub,restaurant,13.0982886,77.5694643,N/A,N/A,N/A,N/A,12412564744
Silver Key Hotel Rooms,hotel,13.0982579,77.5693033,N/A,N/A,N/A,N/A,12412564745
Quarter Adda Rooftop Pub,pub,13.0982707,77.5693824,N/A,N/A,N/A,N/A,12412564746
Sky Garden,restaurant,12.9938867,77.7033425,N/A,N/A,N/A,N/A,12413065038
Park View,restaurant,12.9728389,77.6168178,N/A,N/A,N/A,N/A,12416076223
aubree,cafe,13.0045713,77.5787232,N/A,N/A,N/A,N/A,12420181108
California Burrito,restaurant,13.0051836,77.5788632,N/A,N/A,N/A,N/A,12420181109
Blue Tokai Coffee Roasters,cafe,13.0069207,77.5789754,N/A,N/A,N/A,N/A,12422100663
Green Onion,restaurant,12.9734282,77.6093454,N/A,N/A,N/A,N/A,12422153142
Street Storyss,restaurant,12.8872468,77.5623226,N/A,N/A,N/A,N/A,12422650848
Sutra,bar,12.9923293,77.5818202,N/A,N/A,N/A,N/A,12422943858
24/7,restaurant,12.9923685,77.5820643,N/A,N/A,N/A,N/A,12422943862
OKO,restaurant,12.9922169,77.5819811,N/A,N/A,N/A,N/A,12422953303
Baluchi,restaurant,12.9925122,77.5821367,N/A,N/A,N/A,N/A,12422953304
The Green Path,restaurant,12.990458,77.5719725,N/A,N/A,N/A,N/A,12426224469
Hermitage,restaurant,13.008566,77.563258,N/A,N/A,N/A,N/A,12426224585
Si Nonna's,restaurant,12.9324485,77.7456181,"SH35, Varthur, Bengaluru",N/A,https://sinonnas.com/,N/A,12432736251
Si Nonna's,restaurant,12.9365501,77.6150659,"1st Main Road, Koramangala, Bengaluru",N/A,https://sinonnas.com/,N/A,12432736252
Si Nonna's,restaurant,12.9733047,77.6019212,"Marksquare, St. Mark's Road, Shanthala Nagar, Bengaluru, 560001",+91 9742346979,https://sinonnas.com/,N/A,12432736253
Babai Hotel,restaurant,12.977065,77.7249482,N/A,N/A,N/A,N/A,12432747643
Unnamed Spot,restaurant,12.9828948,77.5493318,N/A,N/A,N/A,N/A,12438065188
Kuppu's Kafe,cafe,12.9607659,77.5335532,N/A,N/A,N/A,N/A,12438126007
Sri Krishna Vaibhav,restaurant,12.9671694,77.5355723,N/A,N/A,N/A,N/A,12438195367
TYD,restaurant,13.054452,77.6462415,N/A,N/A,N/A,N/A,12441457817
Animal Bar,bar,12.924326,77.640405,N/A,N/A,N/A,N/A,12443353189
Brewsom Coffee,cafe,13.0211537,77.6519077,N/A,N/A,N/A,N/A,12450551973
Central Flavors,restaurant,13.028729,77.6320864,N/A,N/A,N/A,N/A,12450999454
Coffee Mechanics,cafe,13.0340054,77.6383349,N/A,N/A,N/A,N/A,12450999457
Andhra Spice,restaurant,13.0475766,77.6444763,N/A,N/A,N/A,N/A,12450999463
The White Room Coffee & Kitchen,cafe,12.9751544,77.6031683,N/A,N/A,N/A,N/A,12452433472
Lakehouse Cafe,cafe,13.0624577,77.6103951,N/A,N/A,N/A,N/A,12452460994
Dali & Gala,bar,12.9752072,77.6029032,"The Museum, Museum Road, Shanthala Nagar",+91 8884244988,N/A,N/A,12452478966
Kaippunyam Kerala Restaurant,restaurant,12.9707481,77.6066446,N/A,N/A,N/A,N/A,12455028290
Tranquil Inn,hotel,12.9258725,77.6695619,N/A,N/A,N/A,N/A,12459144684
Sando Club,restaurant,12.9716468,77.6126475,N/A,N/A,N/A,N/A,12460840947
Blue Tokai Coffee Roasters,cafe,12.971744,77.5943973,"Vittal Mallya Road, Shanthala Nagar, Bangalore",N/A,https://bluetokaicoffee.com/,N/A,12461000328
Theobroma,cafe,13.0416197,77.6194652,N/A,N/A,N/A,N/A,12461000329
Nasi and Mee,restaurant,13.0420275,77.6196581,"Nagavara, Bangalore",N/A,https://www.nasiandmee.co.in/,N/A,12461000330
Bob's Bar,pub,12.9119682,77.5860142,N/A,N/A,N/A,N/A,12461000331
Pasta Street,restaurant,12.907107,77.6945977,N/A,+91 9266844026,https://pastastreet.co.in/,info@pastastreet.co.in,12461000332
Pasta Street,restaurant,12.9071543,77.5988211,N/A,+91 9266844026,https://pastastreet.co.in/,info@pastastreet.co.in,12461000333
Pasta Street,restaurant,12.9881693,77.7301047,N/A,+91 9266844026,https://pastastreet.co.in/,info@pastastreet.co.in,12461000334
Pasta Street,restaurant,12.9671434,77.6416627,N/A,+91 9266844026,https://pastastreet.co.in/,info@pastastreet.co.in,12461000335
Pasta Street,restaurant,13.063603,77.5912381,N/A,+91 9266844026,https://pastastreet.co.in/,info@pastastreet.co.in,12461000336
Sanchez,restaurant,12.9717337,77.5963457,N/A,N/A,N/A,N/A,12461052143
Badmaash,restaurant,12.9721153,77.5963095,N/A,N/A,N/A,N/A,12461052144
Ambala Cantt- Cloud Kitchen,restaurant,12.9186803,77.5482356,"5th A Main, 3rd Cross, Hanumagiri Layout, Chikkalsandra, Bengaluru, 560061",N/A,N/A,soniaventures28@gmail.com,12462536465
Bangalore Dosa,restaurant,12.977003,77.7267208,N/A,N/A,N/A,N/A,12462598540
Vijayalakshmi,restaurant,12.9451436,77.5680133,N/A,N/A,N/A,N/A,12466442938
Haveli,restaurant,13.0954106,77.5834856,N/A,N/A,N/A,N/A,12467129611
Dave & Buster's,restaurant,12.9453987,77.6196691,N/A,N/A,N/A,N/A,12468378369
The Bon Coffee,cafe,13.1036395,77.5753829,N/A,N/A,N/A,N/A,12473385240
Tree Tops,restaurant,12.9746984,77.5995302,N/A,N/A,N/A,N/A,12473779779
Mumbai Canteen,restaurant,12.9008407,77.6405262,N/A,N/A,N/A,N/A,12475405096
Desi Tea Master,cafe,12.9008242,77.6399197,N/A,N/A,N/A,N/A,12475430615
Magnolia Bakery,cafe,12.9734621,77.6019267,N/A,N/A,N/A,N/A,12475698450
Fish fry day,restaurant,12.9122602,77.6335967,N/A,N/A,N/A,N/A,12482471684
Godavari Cafe,restaurant,12.9156865,77.6325101,N/A,N/A,N/A,N/A,12482474326
Yewale,cafe,12.9086726,77.646939,N/A,N/A,N/A,N/A,12482484107
RCB Bar and Cafe,pub,12.9699664,77.6094691,"Garuda Mall, Commissariat Road, Bengaluru",N/A,N/A,N/A,12484367949
Champaran Dhaba,restaurant,12.9121081,77.6244415,N/A,N/A,N/A,N/A,12487002474
