Name,Category,Latitude,Longitude,Address,Phone,Website,Email,OSM_ID
Little Flower English high School,school,12.9650984,77.6432798,,,,,1342953354
Neev,school,12.968639,77.6473518,,,,,1342953366
Sindhi High School,school,12.9879779,77.5810303,,,http://sindhihighschool.org/,,1342976490
Vidya Mandir School,school,13.0021184,77.5702907,,,,,1343018999
Unnamed Location,school,12.9761209,77.5398028,,,,,1343672646
Unnamed Location,school,12.9948226,77.4785934,,,,,1343674339
Unnamed Location,school,12.9924338,77.4776955,,,,,1343674344
Deeksha,school,12.8667376,77.5403277,,,,,1345637273
Sri Chitanya Techno School,school,13.0619534,77.5523999,,,,,1346885372
Sri Chaitanya School,school,13.0261629,77.6564647,,,,,1346910005
GUHPS Ashok Nagar,school,12.9687233,77.610158,,,,,1347101181
Millenium World School,school,13.1052106,77.6203759,,,,,1347351892
Mathru Center for the Dead and Differently-abled,school,13.1041687,77.6290065,,,,,1347351937
"Navkis Educational Centre, Kogilu",school,13.0993308,77.6213988,,,,,1347351988
Wisdom Montfort International School,school,13.0938186,77.6312513,,,,,1347351992
Sri Chaitanya Techno School,school,13.0953484,77.6284443,,,,,1347351996
The Shri Ram Universal School,school,13.0880225,77.6248235,,,,,1347351999
Karnataka Public School,school,13.0859425,77.631044,,,,,1347352008
Capitol Public School,school,13.0858583,77.6324556,,,,,1347352010
Gulabi School,school,13.0014902,77.5988482,,,,,1348168112
St. JG Margaret School,school,13.0060524,77.598076,,,,,1348168191
Unnamed Location,school,12.9031061,77.6369758,,,,,1348689004
Unnamed Location,school,12.884623,77.5513579,,,,,1349974772
Siddaganga National School,school,12.8806176,77.5465073,,,,,1349974796
Unnamed Location,school,12.8932634,77.5223903,,,,,1349974824
Vidyashilp Banashankari,school,12.888805,77.5375169,,,,,1349974888
Unnamed Location,school,12.9372378,77.5814124,,,,,1350390235
St. Joseph School,school,13.0619966,77.6477268,,,,,1350892114
"Government Lower Primary School, Geddalahalli",school,13.0497344,77.6466157,,,,,1350892149
New Baldwin School,school,13.0526254,77.6466254,"Hennur Bagalur Road, Bangalore, 560077",,,,1350892155
BBMP Girls' School,school,12.9819301,77.6067654,,,,,1350961413
Unnamed Location,school,13.0714228,77.6278985,,,,,1351244079
Unnamed Location,school,13.0704159,77.6397096,,,,,1351499520
Unnamed Location,school,12.9993932,77.5638996,,,,,1353661380
Unnamed Location,school,12.8541978,77.5978256,,,,,1356594026
Saint Francis Xavier HPS Chikkana Halli,school,12.8497843,77.6003362,,,,,1356594054
Unnamed Location,school,12.848352,77.5992907,,,,,1356594056
Sri Ramakrishna Samagra Shikshana Kendra,school,12.864519,77.5864983,,,,,1356597042
Unnamed Location,school,12.861861,77.5914237,,,,,1356597055
Unnamed Location,school,12.8660552,77.5971711,,,,,1356597110
Sri Chaitanya Techno School,school,12.863864,77.5779813,,,,,1356599513
Unnamed Location,school,13.0548989,77.5905072,,,,,1357701144
Unnamed Location,school,12.9538046,77.4772844,,,,,1360543550
Janani Vidya Mandira,school,12.9507195,77.4836097,,,https://jananividyamandira.com/,,1360644152
Government School,school,12.9697883,77.7532966,,,,,1360924190
Unnamed Location,school,12.9677737,77.7544453,,,,,1360924191
Unnamed Location,school,12.9656541,77.7600324,,,,,1360924193
Frank Public School,school,12.9052591,77.5799249,,,,,1361893709
Orchids the International School,school,12.8999391,77.6659796,,,,,1363265488
Maulana Azad Model School,school,12.9829881,77.6012657,,,,,1363963979
Seventh Day Adventist Higher Secondary School,school,12.9956793,77.611742,,,,,1364046490
Vibgyor School,school,12.8993951,77.6572331,"Vibgyor, hosa road",,,,1364168917
Unnamed Location,school,12.9723486,77.6304802,,,,,1365459517
Patel Public School,school,12.93692,77.6850556,,,,,1365463943
Unnamed Location,school,12.9007541,77.4884411,,,,,1365489291
Maruthi Vidyalaya,school,13.0087502,77.6444553,,,,,1366023291
New Baldwins School,school,13.0150504,77.6575403,"Banaswadi Main Rd, Banasawadi",,,,1366533813
Ekya School,school,13.0229019,77.6323041,,,,,1366625033
The Princeton School,school,13.0245163,77.6384886,,,,,1366625049
Narayana e-Techno School,school,13.0266012,77.6431271,,,,,1366656563
Corporation HPS Ulsoor,school,12.9727648,77.6306002,,,,,1369206475
Unnamed Location,school,13.0087532,77.6617862,,,,,1371961870
"St. George College of Management, Science & Nursing",school,13.0085667,77.650975,"B Channasandra Main Road, 560043",,http://www.stgeorgecollege.org,,1371961980
Unnamed Location,school,13.0341555,77.6327771,,,,,1373341020
HMR International School,school,13.032992,77.6343596,,,,,1373341028
Heritage International School,school,13.0328568,77.6306636,,,,,1373341035
Rajamahal High School,school,13.0381346,77.5728031,,,,,1378923032
Akal Public School,school,13.0397539,77.5731622,,,,,1378923054
Unnamed Location,school,13.0348953,77.5771994,,,,,1378926273
Vidya Prakash High School,school,13.0831098,77.5952671,,,,,1379543542
Orchids The International School,school,12.9957899,77.5554288,,,,,1380176392
KNE Public School,school,13.0590683,77.556646,,,,,1380595443
Narayana e-Techno School,school,13.0593505,77.5168202,,,,,1381021040
Holy Faith Public School,school,13.0887512,77.5573107,,,,,1383201474
Sri Chaitanya Techno School,school,13.0399847,77.4972233,,,,,1383280161
Unnamed Location,school,13.0275927,77.4981822,,,,,1383280238
Sri Chaitanya Techno School,school,12.9380488,77.7362147,,,,,1383291119
Sri Chaitanya Future Pathways Global School Varthur,school,12.9379719,77.7359024,,,,,1383291120
Shams Public School,school,13.1011975,77.6332908,,,,,1383295695
Unnamed Location,school,13.0276632,77.4992001,,,,,1383925320
Unnamed Location,school,13.0268564,77.4998231,,,,,1383925364
Unnamed Location,school,13.0251142,77.494361,,,,,1383925436
Unnamed Location,school,12.889663,77.5683005,,,,,1384382921
Unnamed Location,school,13.0289201,77.4889457,,,,,1384707727
Unnamed Location,school,13.0283296,77.6102895,,,,,1385496251
Unnamed Location,school,13.0370414,77.5979312,,,,,1386060475
"Sri Chaitanya Techno School, Kalyan Nagar",school,13.0342914,77.6435298,,,,,1388143634
Unnamed Location,school,13.0354921,77.6056231,,,,,1388296336
Unnamed Location,school,12.9592412,77.5356745,,,,,1390722993
Unnamed Location,school,13.019771,77.5599658,,,,,1391861761
Government Urdu High School,school,12.9381471,77.7470698,,,,,1394158714
MES School 4th Blk Jayanagar,school,12.9241003,77.5845748,,,,,1395462320
Holy Christ English School,school,12.9238748,77.5845741,,,,,1395462321
Holy Saint High School,school,12.9266105,77.5761191,,,,,1395462357
"Government Kannada Primary School, Yediyur",school,12.9306191,77.5758617,,,,,1395462368
RKS Yediyur,school,12.9305812,77.57892,,,,,1395462379
Jaigopal Garodia Rashtrotthana Vidya Kendra,school,13.010457,77.6696582,"Main road, Ramamurthy Nagar, Bengaluru, 560016",,https://rvkcbse.in/rm-nagar/index.html,,1395880704
Karnataka Public School,school,12.9546653,77.5796194,,,,,1396547228
Unnamed Location,school,13.0909879,77.5307476,,,,,1409396189
Unnamed Location,school,13.0241587,77.6867509,,,,,1410389516
Divya Shanthi School,school,13.0108089,77.6257491,,,https://divyashanthischool.org/,,1411165790
Unnamed Location,school,13.0190387,77.6925608,,,,,1411381105
Chaitanya E-Techno School,school,13.0197161,77.6733173,,,,,1411408712
Government Higher Primary School,school,13.0114605,77.682349,,,,,1412415472
BNR Memorial School,school,13.0150864,77.6850626,,,,,1412415497
"St. Anthony's Primary, Middle and Girls High School",school,13.01249,77.6797587,"1st Main Road, Manjunatha Layout",,,,1413065964
Unnamed Location,school,13.041719,77.672285,,,,,1414809417
Unnamed Location,school,13.0358135,77.6778627,,,,,1414809488
Sri Chaitanya Techno School,school,13.0252068,77.6692877,,,,,1415079193
Unnamed Location,school,13.0247312,77.669619,,,,,1415079194
Unnamed Location,school,13.0309649,77.6837623,,,,,1415083462
Unnamed Location,school,13.0287843,77.6866349,,,,,1415083463
Unnamed Location,school,13.0318312,77.6884711,,,,,1415343635
Government School,school,12.9609894,77.6349469,,,,,1416028274
Unnamed Location,school,13.0559041,77.6127102,,,,,1416882057
GHPS,school,13.0665698,77.6189596,,,,,1419422287
Unnamed Location,school,12.8756228,77.6517045,,,,,1420149136
GHPS Singasandra,school,12.8776611,77.6475551,,,,,1420149566
GHPS Bandepalya,school,12.8958924,77.6416837,,,,,1420991668
St. Mira's School,school,12.9168008,77.619929,,,,,1422674076
Unnamed Location,school,12.8650367,77.5339052,,,,,1422781175
Ekya Nava,school,12.9376468,77.7156969,,,https://nava.ekyaschools.com/,,1422819277
Trio World Academy,school,13.0600274,77.5822922,,,,,1422979173
New Millenium School,school,13.0360874,77.6530977,,,,,1423481473
Unnamed Location,school,13.0203776,77.6656371,,,,,1423887067
Unnamed Location,school,13.018196,77.6696421,,,,,1424040539
Unnamed Location,school,13.1199293,77.6123727,,,,,1426691106
Unnamed Location,school,13.1092748,77.6223269,,,,,1426794070
Mount Carmel School,school,12.9241038,77.5186018,,,,,1427923075
Ashwini School,school,12.9298852,77.5226436,,,,,1427923323
Unnamed Location,school,12.9151499,77.6732076,,,,,1428943755
Mar Thoma School,school,13.0090149,77.7183591,,,,,1429161298
Indus Valley College,school,13.0085352,77.7055921,,,,,1429161354
Guntur Oxford School,school,13.0089404,77.7052689,,,,,1429161430
Corporation LPS Lakkasandra,school,12.9426525,77.6011642,,,,,1431908648
Orchids The International School - Yelahanka,school,12.8397174,77.5940275,"Hommadevanahalli Village Begur Hobli, Bengaluru South, Taluk, 560083",9513731352,https://www.orchidsinternationalschool.com/bangalore-branches/bannerghatta/,communications.oisbg@orchids.edu.in,1432358339
Unnamed Location,school,13.0073162,77.7292102,,,,,1432363480
Vibgyor Roots And Rise School,school,12.9780527,77.691957,,+91 80 4934 2000; +91 96866 91166,https://www.vibgyorrise.com/school/doddanekkundi-cbse,support.vi15134@vgos.org,1433298945
New Baldwin Public School,school,12.9891237,77.478603,,,,,1434051413
"Franciska N HS, Lakkasandra",school,12.9333727,77.6095817,,,,,1442146195
"Venkateshwara HS, Madiwala W No 66",school,12.9252902,77.61237,,,,,1442261830
Government Higher Primary School,school,12.9627069,77.656735,,,,,1442752362
Government Tamil Higher Primary School,school,12.9646268,77.6580854,,,,,1442765455
Unnamed Location,school,12.9665282,77.6571182,,,,,1442772360
Rajarajeshwari Vidya Shala,school,12.9287182,77.513014,,,,,1443183186
Vijayashree International Public School,school,13.0597237,77.50738,Hesaraghetta Main Road,,,,1443414771
Unnamed Location,school,13.0588071,77.5198553,,,,,1443414774
Sophie Nursery Primary and High School,school,12.9540323,77.6620382,,,,,1443516585
Hayagriva Girls' School,school,12.9734409,77.6778471,,,,,1443894895
Sri Chaitanya Future Pathways Global School,school,12.970701,77.682283,,,,,1443942873
Unnamed Location,school,12.9794635,77.6775507,,,,,1444260395
Government Primary School,school,12.9825771,77.6771255,"19th Cross, Kaggadasapura, Bengalore, 560093",,,,1445950447
Saraswati Vidya Mandir,school,12.9841107,77.677254,Kaggadasspura Main Road,,,,1445950806
"Grammer Public HPS Venkarapura, Madiwala",school,12.9194779,77.6324914,,,,,1446203059
Unnamed Location,school,13.0057442,77.7690706,,,,,1446546248
Mangala Vidya Mandira,school,13.1013082,77.5849401,,,,,1447059498
Unnamed Location,school,12.9651397,77.6794507,,,,,1449595456
St. Theresa School,school,12.9944814,77.6860998,,,,,1452396099
Unnamed Location,school,12.9912132,77.7618205,,,,,1454051713
Whitefield Global School,school,12.9816253,77.7569055,"Channasandra Main Road, Whitefield, Bangalore, 560066",,,,1454051715
Gunjur Palya Government School,school,12.9228097,77.7169888,,,,,1454927486
Shree Bharathi Vidhyalaya,school,12.9632024,77.541695,,,,,1457945485
Chinmaya Vidhyalaya,school,12.9841964,77.6151881,Saint John's Church Cross Road,,,,1458669660
Indira Priyadarshini School,school,12.9106373,77.5959595,,,,,1460661037
Unnamed Location,school,12.8870281,77.4846513,,,,,1461448773
Government Higher Primary School Jakkasandra,school,12.9249996,77.6369043,,,,,1462502613
New Baldwin international school,school,12.9054869,77.6504,"26th Main Road, 2nd Sector, HSR Layout, Bengaluru, 560102",,,,1463643863
St. James English School,school,13.0503349,77.61223,,,,,1490105188
Unnamed Location,school,12.9905539,77.6786781,,,,,1491389273
Unnamed Location,school,12.9049906,77.6064888,,,,,1491953702
"Orchids The International School, BTM",school,12.9044397,77.6054015,"3rd main, 6th cross, main road, near café coffee day, NS Palya, Munivenkatppa Layout, Bilekahalli, 560076",9513731352,https://www.orchidsinternationalschool.com/bangalore-branches/btm-2nd-stage/,communications.oisb@orchids.edu.in,1491953710
Orchids The International School - Majestic,school,12.9726537,77.571726,"Old Taluk Cutchery Rd, Majestic, 560053",9513731352,https://www.orchidsinternationalschool.com/bangalore-branches/majestic/,communications.oismj@orchids.edu.in,1492289344
Unnamed Location,school,12.9921176,77.6953769,,,,,1493374059
Unnamed Location,school,12.8710893,77.5827942,,,,,1501661035
Mother Theresa Memorial School,school,13.0279774,77.6915513,,,,,1506885655
Government Telugu High School,school,12.9840585,77.6016015,,,,,1509719841
VJR High School,school,13.0312477,77.6441554,,,,,1510601096
St. Paul High School,school,13.0314101,77.6420897,,,,,1510874126
Anjadari High School,school,12.910706,77.6982448,,,,,1511862101
Unnamed Location,school,12.9842089,77.5361911,,,,,1513979476
"Shantiniketan English High School, B M P 64",school,12.9147374,77.6025346,1st Main,,,,1516195176
Government Deaf and Dumb School,school,12.9801479,77.6421854,,,,,1517117856
Little Angels Modern High School,school,12.9985878,77.6610472,,,,,1521683522
Yuvalok School,school,13.037115,77.6427297,,,,,1522085189
CMA English Nursery and HR Primary School,school,12.9605685,77.5536852,,,,,1522774558
SLS International Gurukul,school,13.041629,77.6799958,,,,,1522898365
Princeton Public School,school,13.0277871,77.7146767,,,,,1523628124
Indus Valley School,school,13.0207986,77.7056085,Thambuchettypalya Main Road,,,,1523903484
Unnamed Location,school,13.006582,77.5481104,,,,,1523947386
Unnamed Location,school,13.01479,77.7124116,,,,,1526189630
Unnamed Location,school,13.0036764,77.7133538,,,,,1528477573
Unnamed Location,school,12.9860665,77.6994604,,,,,1530102520
Sri Krishna High School and PU College,school,13.0014327,77.7050522,,,,,1530398624
Unnamed Location,school,13.0130565,77.6977721,,,,,1532306143
Unnamed Location,school,12.9643334,77.7247198,,,,,1848568
Corporation School,school,12.9787921,77.5798485,2nd Main Road,,,,2032168
Vydehi School of Excellence,school,12.974461,77.7309803,"EPIP Area, Vydehi Campus, Whitefield, Vijayanagar, Nallurhalli, Whitefield,, bangalore, 560066",080 4663 6000,https://www.vydehischool.com/,,2418711
Ambedkar Memorial Higher and Primary School,school,13.0005442,77.5477515,"3rd Main Road, Bengaluru, 560086",,,,5160222
National Public School,school,13.0394919,77.549256,,,,,5243934
Shri Shri Ravishankar Vidya Mandir,school,12.9740919,77.6840408,,,,,15397251
Orchids The International School - Horamavu,school,13.0388878,77.6608534,"Horamavu Agara Village, K.R. Puram, Uttarahalli Hobli, 560113",+919513922803,https://www.orchidsinternationalschool.com/bangalore-branches/horamavu/,communications.oishm@orchids.edu.in,17390867
GEAR Innovative International School,school,12.91766,77.6975019,,+91 97417 77799,https://www.gearac.in/,contactus@gear.ac.in,17496715
Methodist Mission High School,school,12.9847837,77.6096072,,,,,17900574
Government School,school,12.9701805,77.7115863,,,,,18010930
Kendriya Vidyalaya IISc,school,13.0183045,77.5599043,,,,,18765506
International Business School,college,12.8630037,77.6594242,,,,,266739260
Centre for Product Design and Manufacturing (CPDM),college,13.0151185,77.5681179,,,,,446045650
CiSTUP,college,13.0132383,77.5686174,"SID Complex, 560012",,,,446045651
Interdisciplinary Centre for Energy Research,college,13.0155209,77.5681206,,,,,446046410
Interdisciplinary Centre for Water Research,college,13.0158581,77.5683888,,,,,446049321
Organic Chemistry,college,13.0164088,77.5682496,,,https://orgchem.iisc.ac.in/,,446049323
Inorganic and Physical Chemistry,college,13.016856,77.5682738,,,https://ipc.iisc.ac.in/,,446049326
Central Purchase and Stores,college,13.0173833,77.5659752,,,,,446054726
Insdoc,college,13.0171773,77.5648502,,,,,446055066
Electronic Systems Engineering,college,13.0186339,77.5709242,,,https://www.dese.iisc.ac.in/,,446059520
Joint Advanced Technology Programme,college,13.0175447,77.5700198,,,,,446059521
Amenities Hall,college,13.0185648,77.5645301,,,,,446059863
Tata Memorial Club,college,13.018047,77.5649882,,,,,446059864
Florida College of Management and Computer Science,college,13.0268228,77.6329007,,,,,454090309
Florida College of Education,college,13.0269256,77.6329391,,,,,454090311
Florence College of Physiotherapy,college,13.0271338,77.6330115,,,,,454090312
National Bureau of Agriculturally Important Insects,college,13.026313,77.5845772,,,,,593146903
Computer Aided Design Laboratory,college,13.0184079,77.5707285,,,,,638379029
RRI Hostel,college,13.0245647,77.5783085,,,,,660061427
Light and Matter Physics,college,13.0137034,77.5816225,,,,,674755220
Student Amenities Center,college,13.0145591,77.5608745,,,,,734864105
Student Council Office,college,13.0179477,77.5661498,,,,,734864130
Hostel Office,college,13.0163759,77.5651518,,,,,735032265
Society for Innovation and Development,college,13.0129211,77.5690015,,,https://sid.iisc.ac.in/,,735032281
Vijaya Pre-University College,college,12.9279136,77.5866159,,,,,1015924225
Dr. Shyamala Reddy Dental College,college,12.9494661,77.7026457,,,,,1024500710
Bridavan College of Engineering,college,13.1246098,77.6202857,,,,,1101095235
Society of Biological Chemists,college,13.0155366,77.5687483,,,,,1185581661
The Oxford Dental College & Hospital,college,12.9001507,77.630134,"Hosur Road, Bommanahalli, Bangalore, 560 068",+91-80-30219626,,,1311760453
Bangalore Institute of Technology,college,12.9551259,77.5741985,"Krishna Rajendra Road, V V Puram, Bangalore, 560004",+91-80-26615865;+91-80-26613237,http://www.bit-bangalore.org,chairman_bit@yahoo.in,1323652934
Kempegowda Institute of Medical Sciences,college,12.9564316,77.5741194,"Krishna Rajendra Road, V V Puram, Bangalore, 560004",,,,1323663813
VV Puram College of Arts and Commerce,college,12.9541058,77.5741524,"Krishna Rajendra Road, V V Puram, Bangalore, 560004",,,,1323663819
Dayanand Sagar College of Engineering,college,12.9089389,77.5664343,,,,,1339732021
Sacred Heart College,college,12.9659306,77.6616713,,,,,1466482752
Bangalore Institute of Dental Sciences,college,12.9441664,77.5969354,,,https://bidsinstitution.com/,,1603318749
Yadava College,college,12.9865401,77.5772559,,,,,1617398477
RNS Institute of Technology,college,12.9017846,77.5183793,"RNSIT, Uttarahalli Kengeri Main Road, Bangalore, 560098",,,,1644443078
Alliance Business School Admin Office,college,12.9169487,77.6194004,,,,,1837440175
Capitol College of Nursing,college,12.8849462,77.5818317,,,,,2002703954
Satish Dhawan Auditorium,college,13.0138137,77.5694411,,,,,2028113926
Horticulture Training Center,college,12.9444702,77.5847747,,,,,2405794811
East Point College,college,13.0155815,77.6426558,"7 Main Road, Kalyan Nagar, Bangalore",,,,2475354324
ASC Study Center,college,12.9753608,77.5313481,"Next to Shobhs Hospital, Vijayanagar, Nagarabhavi Road, Bangalore, 560040",,,,2480884740
ASC Degree College,college,12.9761551,77.5305492,"Near Shobha Hospital, Vijayangar, 60 Feet Road, Pattegarara Palya Main Road, Bangalore, 560079",,,,2480884757
Zee Institute of Creative Arts,college,12.9900378,77.537746,"Near Havanur Circle, Basaveshwara Nagar, 1st main Basaveshwaranagar, Bangalore",+91 80 66490571,,,2497073985
Chandra Gymkhana Institute,college,12.9608934,77.527289,"Chandra Layout, 4th Main Road, Bangalore",,,,2514705834
CMS,college,12.9797671,77.5858092,,,,,2537637890
Divecha Centre for Climate Change,college,13.0192552,77.5707254,,,,,3001237835
Amaravathy PU College,college,12.8872703,77.5817854,,,,,3212034803
The Oxford College of Engineering,college,12.9020523,77.631261,,,,,3214264917
SJB Institute of Technology,college,12.8990538,77.4963065,,08028612445,https://www.sjbit.edu.in/,,3214435257
BNM Institute of Technology,college,12.921883,77.5675933,"Banashankari, Bengaluru, 560070",08026711781,https://www.bnmit.org/,,3214475140
Kairalee Nikethan Education Trust,college,12.9792701,77.6393682,,,,,3369957259
K M J College Of Nursing.,college,12.977444,77.6367467,,,,,3374315087
Business Excellence Institute,college,12.9824741,77.6381006,,,,,3389094364
The Oxford College of Hotel Management,college,12.9096963,77.5808492,,,,,3393457970
The Oxford Pre-University College,college,12.9098009,77.5808465,,,,,3393457971
The Oxford Evening Polytechnic,college,12.9095343,77.5808465,,,,,3393458919
The Oxford Polytechnic,college,12.9098532,77.5808465,,,,,3393458920
FFE IT - Foundation for excellence india trust,university,12.9801411,77.6374953,,,,,3556214254
Urban DIET,college,12.9313595,77.5135774,"Kenchenahalli Main Road, Bengaluru",,,,3691475331
"Iqra International School, Bangalore",college,12.9175685,77.6143926,,,,,3702280940
Wisdom International School,college,12.9195986,77.608563,,,,,3702281012
S Cadambi Pre University College,college,12.993765,77.5393225,,,,,4004502433
Agricultural Engineering,college,13.0788225,77.5717807,,,,,4104411468
Department of Computational and Data Sciences,college,13.0165683,77.5709518,,,,,4219746730
Supercomputer Education and Research Centre,college,13.016558,77.5707323,,,,,4219746731
Presidency University,college,12.9655881,77.6036377,,,,,4307640439
Stracey Memorial Composite PU College,college,12.974863,77.6021343,,,,,4368861091
MVJ PU College,college,12.9237659,77.5696566,"24th Cross Road, Bangalore, 560070",,,,4450210197
Allen Career Institute,college,12.9853846,77.5444298,"1st Main Basaveshwaranagar, Bangalore, 560079",,https://www.allen.ac.in/,,4477057217
Brindavan College,college,13.044455,77.5801705,"Cross Road, Vinayaka Layout, Bhoopasandra, 560094",,,,4679825893
Vbr pu college,college,13.03269,77.6305228,,,,,4987609421
Government First Grade College,college,12.9933689,77.5528214,,,,,5157373778
Rajajinagar PU Degree College,college,12.9848766,77.5559878,,,,,5623433276
Hindi Shikshak Training College,college,12.9913348,77.5507951,,,,,5922659279
Teacher's Academy Degree College,college,13.0282133,77.6306485,,,,,6175816263
IISc-ISRO Space Technology Cell,college,13.0267394,77.5633585,,,,,6536955969
Centre for High Energy Physics,college,13.0254093,77.5633894,,,http://chep.iisc.ac.in/,,6570549326
Astronomy and Astrophysics Programme,college,13.0249311,77.5629804,,,https://physics.iisc.ac.in/~jap/,,6570549327
"Molecular Reproduction, Development & Genetics",college,13.0235748,77.5634176,,,http://www.mrdg.iisc.ernet.in/,,6570549328
Microbiology & Cell Biology,college,13.0234782,77.5643228,,,https://mcbl.iisc.ac.in/,,6570549329
Centre for Ecological Sciences,college,13.0233135,77.5637421,,,http://ces.iisc.ac.in/,,6570549334
Biochemistry,college,13.0241471,77.5640331,,,https://biochem.iisc.ac.in/,,6570549335
Centre for Cryogenic Technology,college,13.0168248,77.5653917,,,,,6577109017
JD Institute of Fashion Technology,college,12.9741814,77.6081923,,,,,6584009942
Academic Block Sapthagiri College,college,13.0682855,77.5044244,,,,,6809765553
Vidya Vikas Polytechnic,college,12.938738,77.5230114,,,,,6899554650
St. Anne's Pre-University College For Girls,college,13.0123129,77.6793137,Ramamurthy Nagar,,,,6991500025
Chitrakala Parishattu,college,12.902777,77.5073782,,,,,7173041691
Lavonne Academy of Baking Science and Pastry Arts,college,12.9668354,77.6369007,"3rd Cross Road, Bengaluru, 560071",,https://lavonne.in/,info@lavonne.in,7178597786
Department of Geology,college,12.9454491,77.509215,"Gandhi Marg, 560056",,,,7695518285
NRI Institute,college,12.9698416,77.5082103,,9448524579,,,7972177569
Anupama College of Management And Science,college,13.0066617,77.5449837,,,,,8196808708
Government Pre University College,college,12.9900587,77.5661228,,,,,8196809284
GPUC-Gopalan PU College,college,12.9864281,77.7166625,,,https://www.gopalancolleges.com/gpuc/,,8196809332
Bsv Pu College Malagala,college,12.979487,77.510375,,,,,8196809374
East West College of Nursing And Management,college,12.97713,77.4824667,,,,,8196809395
East West College of Pharmacy,college,12.9764149,77.4825255,,,,,8196809404
Global Institute of Medical Science,college,12.9686611,77.5856195,,,,,8196809485
G.r. Correspondence College,college,12.905931,77.54275,,,,,8196809881
M.S.Polytechnic,college,13.019726,77.5552398,,,,,8364347332
Rang De Bharat Foundation,college,12.9215629,77.5911575,"38th Cross Road, 566041",7676006006,https://www.rangdebharat.org/,admissions@rangdebharat.org,10058077317
Sampratishta School of Fine Arts & Design,college,12.921552,77.5911015,"38th Cross Road, 560041",7676006006,https://www.sampratishta.org/,admissions@sampratishta.org,10058078817
Sri Aurobindo College,college,12.9990996,77.5502801,,,,,10276162816
The Bangalore School of Music,college,13.0264468,77.5918691,,,,,10293921742
Dairy Science College,college,13.0293422,77.5837058,,,,,10574607719
National Bureau of Soil Survey and Landuse Planning,college,13.0285112,77.5835663,,,,,10574607724
"Manipal Law School, Bengaluru",college,13.1265925,77.5898427,,,,,10608574574
"Department of Public Policy, MAHE",college,13.1251819,77.5905025,,,,,10608574575
"Department of Liberal Arts, Humanities and Social Sciences, MAHE",college,13.1254954,77.5904596,,,,,10608574576
"Manipal Institute of Technology, Bengaluru",college,13.1264958,77.5904864,,,,,10608574577
Dr. Ramanah Manohar College of Law,college,12.8582964,77.5896874,,,,,10697710409
M S Ramaiah Faculty of Pharmacy,college,13.0297739,77.5678793,,,,,10848190371
Hasnath College for Women,college,12.9793318,77.6151279,,,,,10887396863
"IIHS, Bengaluru City Campus Annexe - I",college,13.0074059,77.5819464,,,https://www.iihs.co.in/,,10941531361
Srushti Degree College,college,12.9692353,77.7006739,Outer Ring Road,+91 99646 45111; +91 97409 56262,https://srushtidegreecollege.com/,srushtidegreecollege@gmail.com,11056993028
South India Banks Staff Training College,college,12.9533506,77.5700275,,,,,11178125303
Peniel Community College for Women,college,13.0058168,77.6267398,,,,,11212337062
Nagarathna Srikantaiah Paramedical College,college,13.0015536,77.5695007,,+91-080-40810638,,,11255385154
"IIHS, Bengaluru City Campus - Annexe II",college,13.0093598,77.5800587,,,,,11513175535
IDeA College,college,12.9874213,77.5948654,,,,,11658509111
St. Anne's PU College,college,12.9879659,77.5909142,,,,,11676514111
Government Science College,college,12.9736287,77.5861788,"Nrupathunga Road, Sampangiram Nagar, Bengaluru, 560001",,http://www.gscblr.kar.nic.in/,,11693091281
Government Arts College,college,12.9738939,77.5850362,"Nrupathunga Road, Sampangiram Nagar, Bengaluru, 560001",,https://gfgc.kar.nic.in/gac/,,11693091282
Central College,college,12.975095,77.5842717,,,,,11696866839
"Maharani's Arts, Commerce and Management College",college,12.980325,77.5832927,,,,,11696866861
VHD Home Science College,college,12.9775492,77.583451,,,,,11696866862
Maharani's Science College for Women,college,12.9795827,77.5839847,,,,,11696866863
Management Studies Department,college,13.1285502,77.5867957,,,,,11860460517
EEE Department,college,13.1284405,77.5877371,,,,,11860460518
ECE Department,college,13.1284784,77.5870505,,,,,11860460519
CSE Department,college,13.1284562,77.5872771,,,,,11860460520
Physics Department,college,13.1285737,77.5879464,,,,,11860460521
Chemistry Department,college,13.1287331,77.5879531,,,,,11860460522
MCA Department,college,13.1287057,77.5868145,,,,,11860460608
ISE Department,college,13.1284549,77.5875024,,,,,11860460609
NMIT Polytechnic,college,13.1274479,77.5861976,,,,,11860460691
Nitte School of Architecture Planning & Design,college,13.1277797,77.5863504,,,,,11860460693
Aeronautical Department,college,13.1286482,77.5864591,,,,,11860460733
Mechanical Department,college,13.1288493,77.5864604,,,,,11860460734
Civil Department,college,13.1290439,77.5864698,,,,,11860460735
Nitte School of Fashion Technology and Interior Design,college,13.1303461,77.5868466,,,,,11860460799
NITTE School of Management,college,13.1309703,77.5886518,,,,,11860460800
Nitte College of Pharmaceutical Sciences,college,13.1307666,77.5869191,,,,,11860460805
Lowry Adventist College And Group Of Institutions,college,12.9994188,77.6769089,,,,,11896623994
Indian Institute of Fashion Technology,college,12.9777914,77.6367793,,,,,11945087365
Cauvery First Grade college,college,13.0612215,77.5874562,,,,,11949313691
GPS Institute of Agricultural Management,college,13.0378544,77.5215723,,,,,11998178515
Sacred Heart College of Nursing,college,13.0473955,77.50291,,,,,12017302524
