Name,Category,Latitude,Longitude,Address,Phone,Website,Email,OSM_ID
Kakde Nursing Home,clinic,12.9738683,77.652254,Bengaluru 560075,,,,6944578924
Dr Chaitanyas Dental Care & Implant Centre,hospital,12.9675989,77.6565533,Bengaluru 560032,,,,6944578925
Kareem E.N.T and Multispeciality Centre,hospital,12.9188948,77.6058905,Bengaluru 560029,,,,6944578930
Shakthikrupa Nursing Home,clinic,12.9840786,77.6781324,Bengaluru 560093,,,,6944578931
Anand Nursing Home and Lab,clinic,12.9916367,77.5044787,Bengaluru 560091,,,,6944586994
Mediscon Nursing Home,clinic,13.0114714,77.6162986,Bengaluru 560045,,,,6944587830
HK Hospital,hospital,12.9085981,77.4784157,Bengaluru 560054,,,,6944616329
J.H.Poly Clinic,clinic,13.019851,77.6339757,Bengaluru 560084,,,,6944699915
Chinmaya Narayana Super Specialty Centre,hospital,12.9777106,77.6459773,Bengaluru 560038,,https://www.narayanahealth.org/,info.cnh@nhhospitals.org,6944707745
Jayaprasad Nursing Home,clinic,13.0974133,77.3968819,Bengaluru 562123,,,,6944835585
Joshi Nursing Home,clinic,12.9610131,77.5603162,Bengaluru 560018,,,,6944842472
Jyothi Nursing and Maternity Home,clinic,13.0117001,77.509717,Bengaluru 560058,,,,6944887294
Jyothi The Lasik Vision Centre,hospital,12.9496114,77.5790786,Bengaluru 560004,,,,6944888150
S.S.G. Hospital,hospital,12.9868695,77.4794832,Bengaluru 560091,,,,6944895084
Bengaluru West Lions Hospital,hospital,12.9563042,77.5830996,Bengaluru 560002,,http://dpal.kar.nic.in/Kanunu%20padakosha%20PDF%20Files/Recognised%20Hospitals.pdf,,6944925493
Kamath Nursing Home,clinic,13.0028473,77.635349,Bengaluru 560033,,,,6944926403
Vijayanagar Hospital,hospital,12.9716291,77.5371969,Bengaluru 560040,,http://dpal.kar.nic.in/Kanunu%20padakosha%20PDF%20Files/Recognised%20Hospitals.pdf,,6944983789
Sudharsana Nethralaya,clinic,12.9981241,77.5715661,Bengaluru 560003,,,,6944992838
Abhinava Eye Hospital,hospital,12.9550181,77.5683897,Bengaluru 560004,,,,6945001435
North Star Maternity and Nursing Home,hospital,12.9067079,77.5849275,Bengaluru 560076,,,,6945010490
"Punarjyoti Eye Hospital, Bengaluru Urban",hospital,12.9685305,77.5843965,Bengaluru 560002,,,,6945020140
Sundar Hospital,hospital,13.0080166,77.6221479,Bengaluru 560084,,,,6945031202
"Sri Ramakrishna Hospital, Bengaluru Urban",hospital,13.0121705,77.6961802,Bengaluru 560001,,,,6945033191
Dr Patil Fertility And Endoscopy Clinic,clinic,12.9265324,77.6006922,Bengaluru 560029,,,,6945045472
Sri Venkateshwara Eye Hospital,hospital,13.0423919,77.5136653,Bengaluru 560057,,,,6945050485
V Care Hospital,hospital,13.015884,77.5973475,Bengaluru 560037,,,,6945075435
A.M. Hospital,hospital,12.9601022,77.5315556,Bengaluru 560040,,,,6945309984
Prakash Eye Clinic,clinic,12.9484427,77.5719805,Bengaluru 560004,,,,6945341656
"Divya Drishti Eye Hospital, Vijayanagar",hospital,12.9586907,77.5352668,Bengaluru 560104,,http://divyadrishtieyehospital.com/,,6945348721
"Shridevi Hospital, Bengaluru Urban",hospital,12.9617045,77.5217172,Bengaluru 560072,,,,6945398483
Srinivasa Eye Hospital,hospital,13.0147224,77.6515616,Bengaluru 560043,,,,6945434031
Kumar Nethralaya,clinic,12.9907644,77.5568951,Bengaluru 560010,,,,6945606655
Spandana Hospital And Medical Centre,hospital,13.0112166,77.6743939,Bengaluru 560016,,,,6945724749
Sreeniwasa Hospital,hospital,12.9732706,77.5725357,Bengaluru 560053,,,,6945768862
Ashraya Medinova Pvt Ltd,hospital,12.988865,77.5078006,Bengaluru 560091,,,,6946978667
Magadi Road Maternity Home,hospital,12.9741253,77.561823,Bengaluru 560023,,,,6947003707
Pristine Hospital,hospital,12.9980009,77.5432779,Bengaluru 560086,,http://pristinehospitals.com/,,6947033494
Dhruva Nursing Home And Diagnostic Centre,clinic,13.0729178,77.7865947,Bengaluru 560001,,,,6947106756
Dr Zamindar's Micro Surgical Eye Centre,hospital,13.0021978,77.6329015,Bengaluru 560033,,,,6947106775
K.T.G. Hospital,hospital,13.0004769,77.5054027,Bengaluru 560091,,,,6947226705
Vasan Eye Care Hospital,hospital,12.8980516,77.6339279,Bengaluru 560068,,,,6947247040
Balaji Nursing Home,clinic,12.9561944,77.5460348,Bengaluru 560026,,,,6947268976
Pradnya Nethralaya,clinic,13.0244555,77.6003999,Bengaluru 560032,,https://www.pradnyanethralaya.com/,,6947287709
Supriya Nursing Home,clinic,12.9753137,77.5536856,Bengaluru 560023,,,,6947291977
Sharada Poly Clinic,clinic,13.0029877,77.675265,Bengaluru 560016,,,,6947293198
Health Cottage Hospital,hospital,12.9709143,77.6321116,Bengaluru 560008,,,,6947371813
Samastha Hospitals Pvt Ltd,hospital,12.89708,77.5473364,Bengaluru 560061,,,,6947375064
Poornima Hospital,hospital,13.0263344,77.595128,Bengaluru 560032,,,,6947430278
S.N. Hospital,hospital,13.0357404,77.7347061,Bengaluru 560049,,,,6947459688
Dr.Zamindar Microsurgical Eye Centre,hospital,13.0178594,77.6547577,Bengaluru 560043,,https://drzamindarseyecentre.com/,,6947499707
Good Shepherd Hospital,hospital,13.0328036,77.633289,Bengaluru 560043,,,,6947499708
Cantonment Poly Clinic And Nursing Home,clinic,12.9967984,77.6112893,Bengaluru 560005,,,,6947499710
"Dr.Agarwal Eye Hospital, Frazer Town, Bangalore",hospital,12.9960196,77.6128413,Bengaluru 560005,,,,6947499711
Dr. Satyaprakash Centre For Digestive and Liver Dise,doctors,12.9742612,77.5392227,Bengaluru 560040,,,,6947499749
"Mamta Hospital, Bengaluru Rural",hospital,13.0377564,77.5744454,Bengaluru 560091,,,,6947504016
S. J. Hospital,hospital,13.0360827,77.575065,Bengaluru 560094,,,,6947504017
Republic Hospital,hospital,12.964162,77.5982255,Bengaluru 560025,,,,6947504038
R.R. Hospital and Trauma Centre,hospital,12.9074269,77.5716318,Bengaluru 560078,,,,6947556032
Ashwini Hospital,hospital,13.074622,77.7854079,Bengaluru 562114,,,,6947605383
Geetha Hospital,hospital,13.0357169,77.7351701,Bengaluru 560049,,,,6947662459
"Suresh Hospital, Bengaluru Urban",hospital,13.0080397,77.6971089,Bengaluru 560035,,,,6947662464
Sri Ram Netralaya and Surgical Centre,hospital,13.0088071,77.6948659,Bengaluru 560003,,,,6947662469
"Patil Hospital, Bengaluru Urban",hospital,13.0090854,77.6969567,Bengaluru 560036,,,,6947662474
Sri Balaji Polyclinic and Diagnostic Centr,clinic,13.0180664,77.6831812,Bengaluru 560016,,,,6947662475
Sri Sai Eye Hospital,hospital,13.011968,77.6659168,Bengaluru 560016,,,,6947662480
Sri Ram Speciality Hospital,hospital,12.9543777,77.6209764,Bengaluru 560047,,,,6947674447
Zion Hospital And Research Centre Pvt.Ltd.,hospital,13.0149675,77.6354957,Bengaluru 560084,,http://zionhospitals.com/,info@zionhospitals.com,6947678585
Jai Maruthi Hospital,hospital,13.0068811,77.5055636,Bengaluru 560091,,,,6947682046
Institute Of Nephro Urology hospital,hospital,12.9619528,77.5728562,Bengaluru 560002,,,,6947682067
Vignesha Ayurvedic Clinic,clinic,12.9421036,77.5584649,Bengaluru 560019,,,,6947701108
"Vinay Nursing Home, Lingarajpuram",clinic,13.0087438,77.6221512,Bengaluru 560084,,,,6947701109
Well Spring hospital,hospital,12.9425676,77.6224349,Bengaluru 560095,,,,6947701126
Aaroyha Mandir Hospital,hospital,13.0105038,77.5502452,Bengaluru 560002,,,,6947707788
Kids Care Clinic,clinic,12.9597937,77.5319794,Bengaluru 560040,,,,6947707894
"Punya Hospital, Bengaluru Urban",hospital,12.9862161,77.5374853,Bengaluru 560079,,https://punyahospitals.com/,support@punyahospitals.com,6947707895
Vinayaka Nethralaya,clinic,12.9164779,77.6033811,Bengaluru 560076,,,,6947707900
Matru Nursing Home And Trauma Care Centre,clinic,12.9895981,77.5388995,Bengaluru 560079,,,,6947707901
"Vijaya Hospital, Bengaluru Urban",hospital,12.9418827,77.48376,Bengaluru 560079,,,,6947707903
Sandhyashree Hospital,hospital,12.9761802,77.5261763,Bengaluru 560079,,,,6947716888
Dr. Sailaja's Super Speciality Eye Hospital,hospital,13.0276736,77.6614188,Bengaluru 560043,,,,6947716900
Hillside Hospital,hospital,12.9162753,77.5589544,Bengaluru 560070,,,,6947750361
Pd Hinduja Sindhi Hospital,hospital,12.9646359,77.5926509,Bengaluru 560027,,,,6947915400
Sri Ranga Arogyadhama,hospital,12.9986239,77.542782,Bengaluru 560086,,,,6948030294
B.M.S. Nursing Home,clinic,12.9409351,77.5787075,Bengaluru 560004,,,,6948030639
Brinda Hospital,hospital,12.978053,77.5115959,Bengaluru 560072,,,,6948059664
Sankalpa Hospital,hospital,12.95119,77.4918039,Bengaluru 570020,,,,6948187839
S.M.S. Nursing Home,clinic,12.9208307,77.6201778,Bengaluru 560068,,,,6948201258
"Vijaya Nursing Home, Bengaluru Urban",clinic,12.9778289,77.6386575,Bengaluru 560057,,,,6948216053
"Akshaya Nursing Home, Yelahanka",clinic,13.1047489,77.5663546,Bengaluru 560064,,,,6948243837
Sham Singh Nursing Home,clinic,12.9456627,77.570339,Bengaluru 560004,,,,6948244430
Deepashri Hospital,hospital,12.9705902,77.5108503,Bengaluru 560072,,,,6948391975
Rotary Eye Hospital (A Unit Of Bangalore North Rotary Trust),hospital,12.9817233,77.5549364,Bengaluru 560010,,,,6948438892
"Renuka Nursing Home, Bengaluru Urban",clinic,13.0138496,77.5209944,Bengaluru 560058,,,,6948439333
Acharya Tulsi Jain Hospital,hospital,13.0218344,77.5567093,Bengaluru 560022,,,,6948459038
Ramesh Eye Clinic and Ophthalmic Microsurgical Centre,clinic,12.9527146,77.5774026,Bengaluru 560004,,,,6948483268
Parvathi Piles Clinic,clinic,13.034899,77.6050904,Bengaluru 560032,,,,6948529644
Sri Sai Clinic and Maternity Home,clinic,12.9880313,77.5557142,Bengaluru 560010,,,,6948540414
Get Well Hospital,hospital,12.9526616,77.61503,Bengaluru 560047,,,,6948552667
Premier Hospital,hospital,13.0241863,77.5960574,Bengaluru 560032,,,,6948590938
Gurukripa Hospital and Health Care Centre,hospital,13.0001802,77.5461146,Bengaluru 560086,,,,6948604083
Varna Nursing Home,clinic,12.9403953,77.558544,Bengaluru 560050,,,,6948627241
Avian Medicare and Research Centre,hospital,13.0269276,77.6227882,Bengaluru 560001,,,,6948659616
Lakshmi Hospital,hospital,13.1579281,77.6252103,Bengaluru 562157,,,,6948725861
Vinayaka Health Care and Maternity Home,hospital,12.8919999,77.6257829,Bengaluru 560068,,,,6948751340
Little Flower Hospital,hospital,13.0113204,77.6771966,Opposite to bus stop Bengaluru 560016,,,,6950124287
"Venkateswara Hospital, Bengaluru Urban",hospital,12.9543465,77.5755649,Bengaluru 560004,,,,6950124308
Sai Baba Hospital,hospital,13.0093599,77.5222108,Bengaluru 560058,,,,6950185719
"Metro Hospital, Bengaluru Rural",hospital,12.8914666,77.5612113,Bengaluru 560062,,,,6950185729
"Madhu Hospital, Bengaluru Urban",hospital,12.9783164,77.5429603,Bengaluru 560079,,,,6950185730
Adishesha Netralaya,clinic,12.9220606,77.4846642,Bengaluru 560060,,,,6950185742
Venkateshwara Eye Clinic,clinic,12.9395314,77.5864396,Bengaluru 560011,,,,6950206892
Al- Habeeb Hospital,hospital,13.0236062,77.6196139,Bengaluru 560045,,,,6950412307
"Sri Srinivasa Hospital, Bengaluru Rural",hospital,13.074057,77.7855326,Bengaluru 562114,,,,6950412312
Sakaria Healthcare Pvt. Ltd.,clinic,13.029607,77.6275328,Bengaluru 560043,,,,6950412317
"Santhigiri Ayurveda and Siddha Hospital, Bengaluru Urban",hospital,12.9439008,77.6065864,Bengaluru 560030,,https://www.santhigiriashram.org/,communication@santhigiriashram.org,6950412318
Care Dental Clinic,dentist,13.0213499,77.6371042,Bengaluru,,,,6956587195
"Prasad Clinic, Vaishali",clinic,13.0342927,77.5599629,Bengaluru 844101,,,,6956662652
Nagarjuna Ayurveda,pharmacy,12.9722827,77.6534246,Bengaluru,,,,6982377243
MedPlus,pharmacy,13.0115623,77.6710663,Bengaluru,,,,6991519153
Manipal Poly Clinic And Nursing Home,clinic,13.0115623,77.6700592,"Bus stop, 253-1, 1st Floor Bengaluru",,,,6991725953
Apollo Pharmacy,pharmacy,12.9379662,77.568428,Subbrama Chetty Road Bengaluru,,,,7018761629
Sapthagiri Medicals,pharmacy,12.9553721,77.5855419,120/1 Lalbagh Road Bengaluru,,,,7043262185
Wellness Forever,pharmacy,12.9882933,77.5561065,Bengaluru,,,,7043906886
Parhi's International Dental Centre,dentist,12.9823104,77.5652838,Bengaluru,,,,7043907085
Health Centre,clinic,12.9439485,77.6078061,Bengaluru,,,,7043992385
Aarthi Diagnostics,laboratory,13.0003573,77.5494446,Bengaluru,,,,7087593324
Sri Manikanta Medical,pharmacy,12.9434316,77.5260074,Bengaluru,,,,7124635751
Padmashree Diagnostics,hospital,12.9745983,77.5436792,Bengaluru,,,,7139631443
Venus MultiSpeciality Hospital,hospital,12.9721779,77.6807872,Bengaluru,,,,7140653801
Sunil Pet Clinic,veterinary,12.9726701,77.5284772,Bengaluru,,,,7146671685
Aster Pharmacy,pharmacy,12.9694309,77.6829853,Bengaluru,,,,7147351707
Harshitha Medical & General Store,pharmacy,12.9906161,77.5505832,Bengaluru,,,,7156536792
Kiran Diagnostics,pharmacy,12.9527335,77.5367001,Bengaluru,,,,7156536840
Sudharsan Medicals,pharmacy,12.9162158,77.6154165,Bengaluru,,,,7164351231
Sri Maruthi Nethralaya,clinic,12.9680365,77.5359377,Bengaluru,,,,7164440789
Shree Clinic,clinic,12.9530877,77.5365485,Bengaluru,,,,7164440800
Krupa Dental Clinic,dentist,12.9962848,77.5660287,Bengaluru,,,,7176651862
Milan Pharma,pharmacy,12.9721126,77.6800077,Bengaluru,,,,7178885284
Smiley Dental Care,dentist,12.9727714,77.6799963,Bengaluru,,,,7178905233
Ramakrishna Hospital,hospital,12.8541208,77.6624811,Hewlett Packard Avenue Bangalore,,http://rkhealth.com,,7179096799
Roopena Agrahara Government Hospital,hospital,12.9102142,77.6244654,Bengaluru 560068,,,,7202723905
"Government Hospital, Gankal",hospital,12.8502574,77.351978,Bengaluru 562109,8027307077,,,7202723961
"Government Hospital, Byramangala",hospital,12.7501642,77.4223844,Bengaluru 562109,8027283738,,,7202723969
"Government Hospital, Ballur",hospital,12.7509089,77.7882294,Bengaluru 562107,,,,7202723975
Government Hospital SULIKERE,hospital,12.938541,77.4485,Bengaluru 560074,,,,7202723984
"Government Hospital, Bidadi",hospital,12.7962258,77.3850964,Bengaluru 562109,,,,7202724016
"Government Hospital, Gunjur",hospital,12.922327,77.736038,Bengaluru 560087,,,,7202724055
Kaggalipura Government Hospital,hospital,12.8044859,77.5122898,Bengaluru,8277515873,,,7202724062
Thippenalli Government Hospital,hospital,13.031132,77.483923,Bengaluru 560073,,,,7202935749
"Govt hospital,Rajanukunte",hospital,13.175209,77.564562,Bengaluru 562160,,,,7202935764
Hesaraghatta Primary Health Centre,clinic,13.1374708,77.491628,Bengaluru 560088,,,,7202935773
Laggere Government Hospital,hospital,13.009817,77.5231852,Bengaluru 560058,,,,7202935803
Seegehalli Government Hospital,hospital,13.0164321,77.7169887,Bengaluru 560049,,,,7202935809
K Narayanapura Urban Primary Health Centre,clinic,13.0631921,77.6423476,Bengaluru 560077,,,,7202935818
Ullalu Government Hospital,hospital,12.9629127,77.4751834,Bengaluru 560056,,,,7202935821
K.C. General Hospital,hospital,12.993382,77.5694167,Bengaluru 560003,08199-242555,,,7202935829
"Government Hospital, Budigere",hospital,13.1376521,77.744809,Bengaluru 562129,,,,7202935841
NELAMAHESHWARI Government Hospital,hospital,13.049152,77.510442,Bengaluru 560057,,,,7202935849
The Family Pharma,pharmacy,13.0203776,77.6433782,Bengaluru,,,,7206004852
Moulya Medicals,pharmacy,12.9725821,77.5117195,Bengaluru,,,,7208502285
Khushal Medicals,pharmacy,12.9759377,77.5314973,Bengaluru,,,,7211891285
Sai Hospital,hospital,13.0701337,77.6329103,Bengaluru 560077,,,,7213498681
Sree Ranga Hospital,hospital,12.9358669,77.4927128,Bengaluru 560056,,,,7213514086
Maithri Nursing Home and Diagnostic centre,clinic,13.004942,77.7035721,Bengaluru 560036,,,,7213514092
"Sri Ram Nursing Home, Bengaluru Urban",clinic,12.942159,77.551764,Bengaluru 560050,,,,7213565704
Cure Hospital,hospital,13.0324318,77.6085263,Bengaluru 560032,,,,7213565705
Sanjay Urology and Andrology Center,clinic,12.9989923,77.5510234,Bengaluru,,,,7215440245
Sri Ganesh Medical,pharmacy,13.0347696,77.5576937,Bengaluru,,,,7228148570
Yashas Neurocare,hospital,12.9853993,77.5454024,Bengaluru,,,,7235403686
Focus Diagnostic Center,hospital,12.9870634,77.549951,Bengaluru,,,,7235403985
Stay Happi Pharmacy,pharmacy,12.9900398,77.5557384,Bengaluru,,,,7236205648
Apollo Pharmacy,pharmacy,12.9850504,77.5532533,Bengaluru,,,,7236205657
Cauvery Clinic and Laboratory,clinic,12.9998157,77.5518975,Bengaluru,,,,7255294909
Sri Maatha Dental Care,dentist,13.0335702,77.6378757,Bengaluru,,,,7256979618
ESI Krishnagiri,hospital,12.7570375,77.7990046,Bengaluru 635126,,,,7257289028
Clove Dental,dentist,13.0341673,77.568676,Bengaluru,,,,7257728221
Ayush Ayurvedic,clinic,13.0350322,77.5725438,Bengaluru,,,,7257728242
Vittal Eye HOspital,hospital,12.931298,77.5412566,Bengaluru,,,,7258378647
Sucheta Clinic,clinic,13.0035542,77.5472411,Bengaluru,,,,7291611501
Confident Dental Care,dentist,13.0032798,77.5489765,Bengaluru,,,,7291611541
Ista Ayurvedic,clinic,13.0083615,77.5491026,Bengaluru,,,,7291611553
Aria Clinic,clinic,12.9107812,77.6635605,Bengaluru,,,,7298370324
Aria Pharma,pharmacy,12.9106949,77.6634425,Bengaluru,,,,7298370325
Apollo Pharmacy,pharmacy,12.9135524,77.666354,Bengaluru,,,,7298370333
Ortho Centre Clinic,clinic,12.9123595,77.6067215,Bengaluru,,,,7389053980
Nandi Pharma,pharmacy,12.9138357,77.607426,Bengaluru,,,,7389053983
Srinivasa Dental Clinic,dentist,12.9138331,77.6072707,Bengaluru,,,,7389053984
MedPlus,pharmacy,12.9134456,77.6051098,Bengaluru 560076,,,,7389069391
Ramdev Pharmacy,pharmacy,12.9734284,77.6752338,Bengaluru,,,,7466913101
Patanjali Pharmacy,pharmacy,12.9728506,77.6778275,Bengaluru,,,,7466913102
naveen clinc,hospital,13.0413777,77.5050224,Bengaluru,,,,7489626471
Unnamed Medical Location,dentist,13.0305251,77.6675932,Bengaluru,,,,7507326243
Chamundi Hi Tech Hospital,hospital,12.9240924,77.6177848,Bengaluru 560068,,,,7514681681
Precious Blood Missionaries,blood_donation,12.9281562,77.6055287,Bengaluru,,,,7528068994
Lotus Medical Centre,clinic,12.9733933,77.6783833,Bengaluru 560075,,,,7572131813
Little Flower Hospital,hospital,12.9807257,77.6823734,Bengaluru 560093,,,,7572131814
Sri Ragavendra Homeo Clinic,clinic,13.010692,77.6969366,Bengaluru 560036,,,,7572131815
NMPC Hospital,hospital,13.006205,77.7004289,Bengaluru 560036,,,,7572131816
Suma Clinic,clinic,12.997098,77.671853,Bengaluru 560016,,,,7572131817
R R Hospital,hospital,13.0082031,77.697197,Bengaluru 560036,,,,7572131818
Jeevan Hospital,hospital,12.9901305,77.6713322,Bengaluru 560013,,,,7572131819
Indianova Heart Centre,clinic,13.0128275,77.6990436,Bengaluru 560036,,,,7572131820
Arjun's Child Care Clinic,clinic,13.0258249,77.6604922,Bengaluru 560113,,,,7572131821
Health Care Medi Clinic,clinic,12.9742358,77.6726374,Bengaluru 560093,,,,7572131822
Vicky Family Life,hospital,13.0031618,77.7059531,Bengaluru 560036,,,,7572131823
Vedam Ayurveda Multi Speciality Hospital,hospital,12.9946786,77.6709989,Bengaluru 560016,,,,7572131824
Women's Speciality Polyclinic,clinic,13.0236149,77.6586628,Bengaluru 560043,,,,7572131825
Unique Smile Dental Care Centre,dentist,13.003328,77.712439,Bengaluru 560036,,,,7572131826
Vijaya Lakshmi Clinic,clinic,13.0227243,77.6967523,Bengaluru 560036,,,,7572131827
Maneet Poly Clinic,clinic,13.0209741,77.6573009,Bengaluru 560043,,,,7572131828
Aashraya ENT Healthcare,clinic,12.985028,77.674772,Bengaluru 560093,,,,7572131829
Clove Dental,dentist,13.002561,77.712519,Bengaluru 560036,,,,7572131830
I-labs Dental,dentist,12.9847198,77.6717957,Bengaluru 560093,,,,7572131831
Sri Venkateshwara Clinic,clinic,13.0281599,77.6625832,Bengaluru 560113,,,,7572131832
Stroke Treatment Paralysis,hospital,13.0239995,77.6585299,Bengaluru 560043,,,,7572131833
Apple Clinic,clinic,12.9731172,77.6767223,Bengaluru 560093,,,,7572131834
Geriatric Hospitals,hospital,13.0283977,77.6599575,Bengaluru 560043,,,,7572131835
Sri Krishna Physiotherapy Clinic,clinic,13.0045892,77.7083063,Bengaluru 560036,,,,7572131836
Pooja Dental Clinic,dentist,13.0071665,77.6983598,Bengaluru 560036,,,,7572131837
Speciality Dental Clinic,dentist,13.0119196,77.6972899,Bengaluru 560036,,,,7572131838
Shyam ENT clinic,clinic,13.012492,77.697752,Bengaluru 560036,,,,7572131839
Bhavani Skin & Cosmetology Clinic,clinic,13.0100916,77.6970612,Bengaluru 560036,,,,7572131840
Cure Multi Speciality Clinic,clinic,12.9722387,77.6804922,Bengaluru 560037,,,,7572131841
Health Plus Multi Speciality Hospital,hospital,13.0219523,77.6994046,Bengaluru 560036,,,,7572131842
Chirayu Health care centre,clinic,12.9936892,77.7016795,Bengaluru 560048,,,,7572131843
Pragathi Piles Hospital,hospital,12.9966313,77.671863,Bengaluru 560016,,,,7572131844
Sagar Dental Care,dentist,13.006778,77.698644,Bengaluru,,,,7572131845
Sri Vinayaka Clinic,clinic,12.9930144,77.6728775,Bengaluru 560016,,,,7572131846
Sparkle Dental Clinic and Healthcare,dentist,12.985023,77.671603,Bengaluru 560093,,,,7572131847
Kiyara Dental Multispeciality Clinic,dentist,12.9734759,77.6785861,Bengaluru 560075,,,,7572131848
Priya Health Care,clinic,12.972726,77.6801239,Bengaluru 560037,,,,7572131849
People's Clinic,clinic,13.024278,77.6587297,Bengaluru 560043,,,,7572131850
Medicure Poly Clinic & Daycare Centre,clinic,12.9969609,77.6719408,Bengaluru 560016,,,,7572131851
Sri Vinayaka Dental Concern's,dentist,12.981425,77.679958,Bengaluru 560093,,,,7572131852
Indira Sai Dental Care,dentist,13.0134827,77.7090081,Bengaluru 560036,,,,7572131853
The Children's Clinic,clinic,13.0236678,77.6587012,Bengaluru 560043,,,,7572131854
Bharat Piles & Fistula Clinic,clinic,13.0037255,77.7105179,Bengaluru 560036,,,,7572131855
Tirumala Newborn Kids and Ortho Clinic,clinic,13.010207,77.707804,Bengaluru 560036,,,,7572131856
Rapha Polyclinic & Lab,clinic,12.975622,77.666082,Bengaluru 560075,,,,7572131857
Sandhya Clinic,clinic,13.0044028,77.7094874,Bengaluru 560036,,,,7572131858
Urban Kids Clinic,clinic,13.0308448,77.6686663,Bengaluru 560016,,,,7572131859
Tvacha Skin and Cosmetology Clinic,clinic,12.9847338,77.675016,Bengaluru 560093,,,,7572131860
Bright Children's Clinic,clinic,12.9893915,77.6893075,Bengaluru 560048,,,,7572131861
S.M.C. Dental Clinic,dentist,13.0041857,77.7097349,Bengaluru 560036,,,,7572131862
Shishu clinic,clinic,12.9850931,77.6748005,Bengaluru 560093,,,,7572131864
Healthy smiles dental clinic,dentist,13.0281472,77.67947,Bengaluru 560043,,,,7572131865
Mahaveer Hospitals,hospital,12.9895049,77.6741439,Bengaluru 560016,,,,7572131866
Rama Krishna Poly Clinic,clinic,13.0076764,77.698662,Bengaluru 560036,,,,7572131868
Motherhoodclinic,clinic,13.022726,77.658252,Bengaluru 560043,,,,7572131869
Sri Krishna Poly Clinic,clinic,13.0041888,77.7125929,Bengaluru 560036,,,,7572131870
Dental Frames Dental Clinic,dentist,13.0044286,77.7102387,Bengaluru 560036,,,,7572131871
Dr. Ravi Ramachandra,doctors,12.9842776,77.6780225,Bengaluru,,,,7572131872
Sai Kripa Nursing Home,clinic,12.993824,77.7029,Bengaluru 560048,,,,7572131873
Lyfas Digital Health Clinic,clinic,12.992777,77.694674,Bengaluru 560048,,,,7572131874
Sri Sai Child Clinic,clinic,13.00509,77.710878,Bengaluru 560036,,,,7572131875
Total Dental Care,dentist,12.9912698,77.6877454,Bengaluru 560048,,,,7572131876
Deepam Eye Clinic,clinic,12.9850241,77.6754474,Bengaluru 560093,,,,7572131877
Shree Srinivasa Homeo Clinic,clinic,13.004699,77.704279,Bengaluru 560036,,,,7572131878
Perfect Smile Dental Clinic,dentist,12.982096,77.680148,Bengaluru 560037,,,,7572131879
Shubham Ayurvedic Clinic,clinic,13.0219021,77.65971,Bengaluru 560043,,,,7572131880
Netrajyoti Eye Centre,clinic,12.9750951,77.6660888,Bengaluru 560017,,,,7572131881
Sri Manjunatha Clinic,clinic,13.01064,77.710585,Bengaluru 560049,,,,7572131882
Dr. Ranganath Jingade Dental Hospital,dentist,12.9753191,77.6660778,Bengaluru 560093,,,,7572131883
Eshawar HospItal,hospital,13.033219,77.6747693,Bengaluru 560016,,,,7572131884
CS Dental Clinic,dentist,12.9939085,77.6753552,Bengaluru 560016,,,,7572131885
Swiss Medic Health Care,clinic,13.020731,77.70227,Bengaluru 560036,,,,7572131886
Physiotherapy Clinic,clinic,13.005267,77.70278,Bengaluru 560036,,,,7572131887
Bhagya Sri Clinic,clinic,13.00669,77.700779,Bengaluru 560036,,,,7572131888
Sri Vinayaka Homeopathic Clinic,clinic,12.985164,77.671732,Bengaluru 560093,,,,7572131889
Sri Krishna Ayurvedic Clinic,clinic,13.0241655,77.6915736,Bengaluru 560036,,,,7572131890
Dr. Pranjali Srivastava's Clinic,clinic,12.9807085,77.680126,Bengaluru 560093,,,,7572131891
Medihope Super Specialty Hospital,hospital,12.973637,77.675186,Bengaluru 560075,,,,7572131892
Jaya Dental Clinic,dentist,13.022742,77.657851,Bengaluru 560043,,,,7572131893
Cure N Care Hospital,hospital,12.989869,77.676589,Bengaluru 560016,,,,7572131894
Smart Dental Clinic,dentist,13.024184,77.691392,Bengaluru 560036,,,,7572131895
Dr. Mohan Babu's Clinic,clinic,13.0112993,77.7058751,Bengaluru 560036,,,,7572131896
Nava Chaithanya Clinic,clinic,13.0255719,77.6599541,Bengaluru 560043,,,,7572131897
Trinity Homeopathy Clinic,clinic,12.9949978,77.6811339,Bengaluru,,,,7572131898
Lifespan Diabetic Clinic,clinic,13.0234596,77.6587343,Bengaluru 560043,,,,7572131899
Bhargava Dental Clinic,dentist,13.0045634,77.7046938,Bengaluru 560036,,,,7572131900
Mahayogam Clinic,clinic,12.9961003,77.6727018,Bengaluru 560016,,,,7572131901
Niswaras Homeopathy Clinic,clinic,13.028101,77.6812547,Bengaluru 560016,,,,7572131902
D.D.C. Dental Clinic,dentist,13.0061586,77.7006486,Bengaluru 560036,,,,7572131903
Dr. Rao's Skin Clinic,clinic,13.0042829,77.7120772,Bengaluru 560036,,,,7572131904
Sad Bydya Shala Ayurvedic Hospital,hospital,13.0106539,77.6969464,Bengaluru 560036,,,,7572131905
Curewell Clinic,clinic,13.0065775,77.6996955,Bengaluru 560036,,,,7572131907
Savitha Multi Speciality Dental Clinic,dentist,12.9934178,77.6792135,Bengaluru 560016,,,,7572131908
Sri Lakshmi Super Speciality Hospital,hospital,13.011115,77.697361,Bengaluru 560036,,,,7572131909
